,x,y,z,pred_x,pred_y,pred_z
1191,-374.988,284.499,-110.627,-421.80292,324.7024,-121.58469
1192,-374.987,284.226,-110.618,-421.4889,323.9703,-121.60231
1193,-374.987,284.082,-110.614,-420.0757,324.71225,-121.65245
1194,-374.986,283.778,-110.61,-422.8094,326.141,-122.00644
1195,-374.986,283.576,-110.609,-422.21564,326.7193,-122.191055
1196,-374.986,283.345,-110.607,-422.45227,327.04834,-122.474365
1197,-374.986,283.013,-110.606,-423.658,327.1898,-122.568344
1198,-374.986,282.754,-110.604,-425.0682,329.71262,-122.954475
1199,-374.986,282.537,-110.603,-424.25812,328.90335,-122.64779
1200,-374.987,282.306,-110.603,-424.30658,331.92044,-123.01358
1201,-374.987,282.046,-110.602,-422.56488,328.84244,-122.68042
1202,-374.988,281.772,-110.601,-422.76282,328.96805,-122.65837
1203,-374.989,281.498,-110.6,-422.88315,329.76996,-122.48862
1204,-374.989,281.339,-110.599,-422.5694,329.04196,-122.60666
1205,-374.99,281.094,-110.598,-423.57385,330.88193,-122.78815
1206,-374.991,280.892,-110.596,-423.97058,331.35236,-122.84185
1207,-374.992,280.632,-110.587,-424.23602,333.71936,-122.9465
1208,-374.993,280.387,-110.582,-425.638,338.97275,-123.673996
1209,-374.994,280.113,-110.579,-425.25555,339.1583,-123.47766
1210,-374.995,279.896,-110.578,-427.1803,341.55502,-123.87904
1211,-374.997,279.593,-110.576,-428.677,343.88602,-124.16934
1212,-375.005,277.587,-110.568,-423.74066,342.90536,-123.40065
1213,-375.006,277.413,-110.568,-425.28003,347.57333,-123.41615
1214,-375.006,277.269,-110.566,-426.1336,349.93375,-123.630745
1215,-375.008,277.01,-110.557,-423.53796,344.89267,-122.92772
1216,-375.008,276.808,-110.552,-423.04007,345.1533,-122.92972
1217,-375.01,276.548,-110.549,-424.79077,347.4753,-123.467316
1218,-375.011,276.245,-110.547,-424.9846,344.9587,-123.32393
1219,-375.011,276.072,-110.546,-424.9982,345.23282,-123.41907
1220,-375.012,275.826,-110.545,-425.59253,342.1583,-123.51151
1221,-375.012,275.61,-110.544,-425.6234,341.76126,-123.75042
1222,-375.014,274.08,-110.538,-426.74152,339.73953,-123.964905
1223,-375.014,273.387,-110.524,-428.2443,340.6818,-124.62289
1224,-375.014,273.171,-110.521,-428.60974,339.00064,-124.0965
1225,-375.014,273.041,-110.52,-427.3576,339.94388,-124.12604
1226,-375.014,272.796,-110.518,-426.5192,339.1707,-124.00227
1227,-375.014,272.521,-110.516,-426.70065,340.30753,-124.014465
1228,-375.013,272.218,-110.515,-426.73663,341.47733,-124.41542
1229,-375.013,272.045,-110.514,-424.80707,339.95984,-123.96333
1230,-375.012,271.814,-110.513,-430.24054,345.62527,-125.07373
1231,-375.012,271.554,-110.512,-428.6424,345.28995,-124.87728
1232,-375.011,271.367,-110.511,-430.03827,344.63547,-124.97413
1233,-375.007,269.736,-110.494,-430.27277,342.54327,-125.38257
1234,-375.006,269.39,-110.489,-434.01166,348.08023,-126.222565
1235,-375.004,269.043,-110.487,-431.528,343.4149,-125.82997
1236,-375.003,268.841,-110.486,-430.21152,341.40125,-125.69197
1237,-375.002,268.625,-110.484,-429.8038,341.91647,-125.70032
1238,-375.001,268.408,-110.483,-429.97327,340.31247,-125.79912
1239,-375.0,268.163,-110.482,-431.3587,343.06265,-126.41081
1240,-375.0,267.99,-110.482,-429.70868,340.4614,-126.11794
1241,-374.998,267.673,-110.48,-434.4523,344.61588,-127.17499
1242,-374.998,267.5,-110.48,-431.8141,341.97214,-126.65727
1243,-374.996,267.241,-110.479,-431.33185,339.43475,-126.853264
1244,-374.995,266.997,-110.478,-433.4795,340.83762,-127.50467
1245,-374.995,266.782,-110.477,-434.61328,343.87302,-128.11893
1246,-374.993,266.538,-110.476,-431.1305,339.86508,-127.47221
1247,-374.992,266.254,-110.476,-429.27826,336.78543,-127.6821
1248,-374.992,265.972,-110.481,-419.33472,295.35165,-126.56699
1249,-374.991,265.793,-110.49,-400.8191,251.74745,-124.256874
1250,-374.991,265.565,-110.507,-413.5384,264.69403,-127.60487
1251,-374.99,265.381,-110.516,-477.1987,353.19632,-141.44221
1252,-374.986,265.162,-110.528,-508.1165,363.29404,-147.82875
1253,-374.975,264.922,-110.549,-521.7438,367.06693,-152.67683
1254,-374.96,264.736,-110.57,-528.8729,357.49265,-154.16579
1255,-374.93,264.465,-110.607,-546.5343,327.21353,-152.92622
1256,-374.891,264.221,-110.645,-559.3447,292.0379,-154.41685
1257,-374.853,264.027,-110.675,-565.61365,267.28232,-155.7614
1258,-374.815,263.859,-110.702,-565.6622,263.8238,-155.94275
1259,-374.752,263.618,-110.74,-562.9955,273.29712,-155.11699
1260,-374.7,263.439,-110.766,-556.26245,297.86838,-153.43013
1261,-374.642,263.26,-110.792,-549.7467,314.82315,-152.4038
1262,-374.557,263.023,-110.823,-539.0326,334.19226,-152.76585
1263,-374.484,262.833,-110.847,-531.4469,349.29593,-153.3695
1264,-374.401,262.633,-110.869,-525.5492,356.13715,-153.63692
1265,-374.323,262.457,-110.887,-520.24585,355.23416,-152.10548
1266,-374.247,262.293,-110.903,-518.18005,349.86386,-151.152
1267,-373.897,261.619,-110.953,-509.1451,364.82974,-148.00029
1268,-373.826,261.492,-110.961,-504.21127,384.14487,-148.7007
1269,-373.725,261.32,-110.97,-503.09796,400.31393,-148.50032
1270,-373.615,261.137,-110.978,-501.3118,396.80237,-147.48378
1271,-373.503,260.954,-110.98,-499.3634,391.67358,-146.79637
1272,-373.389,260.771,-110.97,-493.99466,377.80447,-144.89189
1273,-373.272,260.589,-110.959,-486.5986,361.9761,-142.19746
1274,-373.144,260.396,-110.956,-480.02832,347.80258,-139.90652
1275,-373.006,260.192,-110.957,-468.93112,337.68817,-136.49681
1276,-372.864,259.989,-110.959,-457.65674,333.06345,-133.98714
1277,-372.753,259.831,-110.961,-448.83002,329.48254,-132.43266
1278,-372.639,259.674,-110.962,-443.2041,327.15866,-131.43045
1279,-372.501,259.482,-110.964,-439.71545,334.52194,-131.2694
1280,-372.327,259.247,-110.965,-441.36694,339.58633,-130.42705
1281,-372.176,259.044,-110.965,-432.7574,342.7686,-128.79811
1282,-371.458,258.1,-110.965,-439.42966,350.76834,-130.89793
1283,-371.268,257.851,-110.965,-418.12262,330.4809,-126.70746
1284,-371.138,257.682,-110.965,-421.4264,334.9327,-127.58627
1285,-371.043,257.557,-110.964,-428.60648,342.1044,-129.35962
1286,-370.878,257.341,-110.964,-418.73438,334.81186,-126.042534
1287,-370.749,257.17,-110.964,-414.96198,332.31448,-124.61095
1288,-370.61,256.987,-110.964,-409.78592,325.46304,-122.9635
1289,-370.455,256.78,-110.965,-406.48242,320.46008,-121.43655
1290,-370.327,256.608,-110.965,-408.66684,319.5833,-121.35072
1291,-370.199,256.434,-110.965,-402.71277,317.40106,-120.00817
1292,-370.054,256.238,-110.959,-408.81784,322.33444,-121.273476
1293,-369.902,256.028,-110.953,-406.0901,321.68826,-120.87622
1294,-369.094,254.869,-110.955,-393.86746,311.8937,-117.478516
1295,-369.038,254.785,-110.955,-390.13074,294.8382,-117.12839
1296,-368.847,254.496,-110.957,-384.99457,281.53928,-115.92392
1297,-368.729,254.314,-110.958,-387.6272,286.85266,-116.970566
1298,-368.589,254.095,-110.96,-387.362,288.11728,-117.223175
1299,-368.481,253.924,-110.961,-385.26123,290.2617,-117.172165
1300,-368.389,253.777,-110.957,-376.79956,283.26846,-115.22359
1301,-368.253,253.555,-110.951,-375.62592,278.6767,-114.69647
1302,-368.163,253.407,-110.95,-378.46265,277.27896,-115.003914
1303,-368.036,253.196,-110.95,-380.8446,280.65854,-115.38285
1304,-367.912,252.984,-110.95,-373.13687,272.43246,-113.56373
1305,-367.774,252.747,-110.951,-372.94965,267.10156,-113.75331
1306,-367.666,252.558,-110.951,-372.48672,267.3065,-113.71858
1307,-367.482,252.23,-110.952,-376.02966,265.07904,-114.216675
1308,-367.37,252.028,-110.953,-375.41376,265.21597,-113.7664
1309,-367.294,251.888,-110.953,-375.61328,264.22458,-114.079384
1310,-367.143,251.608,-110.953,-371.67557,266.5088,-114.219475
1311,-367.02,251.378,-110.954,-372.7219,266.30875,-113.9535
1312,-366.886,251.121,-110.954,-372.69702,268.4503,-113.93762
1313,-366.753,250.864,-110.954,-374.17615,274.99356,-114.80695
1314,-366.601,250.567,-110.952,-369.85046,266.24228,-113.521935
1315,-366.529,250.425,-110.947,-370.8202,267.9477,-113.68499
1316,-366.393,250.153,-110.941,-370.70013,266.07794,-113.205536
1317,-366.335,250.037,-110.94,-368.89667,261.73038,-112.977776
1318,-366.2,249.764,-110.938,-366.46088,254.81682,-111.83653
1319,-366.091,249.543,-110.937,-368.2887,253.46564,-112.51256
1320,-366.002,249.36,-110.937,-368.4823,250.49567,-112.10867
1321,-365.863,249.073,-110.935,-368.51965,252.7127,-112.47771
1322,-365.781,248.903,-110.935,-364.06796,248.6756,-111.27755
1323,-365.643,248.615,-110.934,-363.27753,248.65103,-111.73685
1324,-365.581,248.484,-110.933,-366.39844,253.41954,-113.08768
1325,-365.449,248.209,-110.932,-363.22498,248.26962,-112.512115
1326,-365.319,247.934,-110.931,-357.44443,242.05652,-111.55468
1327,-365.231,247.751,-110.931,-363.135,242.54002,-112.005135
1328,-365.126,247.528,-110.93,-369.319,246.64227,-112.56714
1329,-365.051,247.37,-110.93,-365.55737,242.98528,-112.65016
1330,-364.546,246.307,-110.927,-362.3885,237.9514,-112.334785
1331,-364.39,245.98,-110.926,-355.2793,228.4971,-110.65167
1332,-364.258,245.705,-110.925,-361.61377,230.45453,-111.727745
1333,-364.164,245.508,-110.925,-362.35944,233.99344,-112.24443
1334,-364.082,245.338,-110.925,-360.57526,230.6286,-111.93558
1335,-363.98,245.129,-110.924,-359.79633,226.71536,-111.9106
1336,-363.853,244.867,-110.924,-355.07367,218.80801,-110.9487
1337,-363.796,244.75,-110.924,-350.86395,214.76889,-109.95993
1338,-363.655,244.463,-110.923,-347.87567,216.8659,-110.16501
1339,-363.527,244.202,-110.923,-345.73575,216.04575,-110.1897
1340,-363.443,244.033,-110.923,-339.26154,208.38443,-108.95047
1341,-363.314,243.772,-110.922,-348.8654,215.74664,-109.331604
1342,-363.243,243.629,-110.922,-346.3654,211.37912,-108.49199
1343,-363.112,243.37,-110.922,-342.07617,206.7771,-107.310165
1344,-362.995,243.136,-110.922,-339.02597,203.79529,-106.25458
1345,-362.876,242.903,-110.922,-335.95215,200.19366,-105.40831
1346,-362.764,242.682,-110.922,-328.67383,194.78163,-103.16983
1347,-362.678,242.514,-110.922,-332.8197,201.2189,-103.90007
1348,-362.525,242.217,-110.921,-332.47708,197.88939,-103.799194
1349,-362.419,242.01,-110.921,-335.2691,202.47168,-103.89087
1350,-362.311,241.804,-110.921,-330.57294,201.03862,-103.4706
1351,-362.191,241.572,-110.921,-333.22263,202.40454,-103.558395
1352,-362.13,241.456,-110.921,-332.79395,202.8092,-103.37598
1353,-361.947,241.109,-110.921,-332.6571,201.66608,-103.390396
1354,-361.818,240.864,-110.921,-334.29266,205.41579,-103.4581
1355,-361.71,240.659,-110.92,-330.2757,201.3215,-102.524704
1356,-361.614,240.479,-110.92,-328.6107,202.86905,-102.41035
1357,-361.457,240.184,-110.92,-327.6684,201.62268,-102.065765
1358,-361.34,239.966,-110.92,-325.36664,198.91411,-101.63004
1359,-361.23,239.761,-110.92,-326.9249,200.90881,-100.846115
1360,-361.14,239.595,-110.92,-327.91977,203.05936,-100.67323
1361,-360.593,238.585,-110.919,-328.20654,205.66562,-100.86104
1362,-360.405,238.24,-110.919,-329.74084,213.59521,-101.11239
1363,-360.28,238.01,-110.919,-327.5387,210.92145,-100.7502
1364,-360.155,237.781,-110.919,-330.842,214.32834,-102.15752
1365,-360.029,237.551,-110.919,-328.8046,212.49586,-101.31732
1366,-359.91,237.334,-110.918,-328.36218,212.31703,-101.85315
1367,-359.812,237.156,-110.918,-329.5742,212.17314,-102.01139
1368,-359.729,237.002,-110.918,-325.714,209.715,-101.99813
1369,-359.547,236.671,-110.918,-328.71454,213.79332,-103.63132
1370,-359.386,236.377,-110.918,-327.70728,210.7384,-103.2354
1371,-359.274,236.173,-110.918,-326.66098,210.11281,-103.613144
1372,-359.163,235.969,-110.918,-321.12933,207.45944,-102.427155
1373,-359.051,235.765,-110.918,-319.3351,207.97284,-102.818726
1374,-358.939,235.561,-110.917,-319.8068,207.27658,-102.911
1375,-358.779,235.267,-110.917,-322.38678,214.18456,-103.81456
1376,-358.647,235.025,-110.917,-317.63376,212.51828,-103.39328
1377,-358.508,234.769,-110.917,-313.42874,203.45877,-102.25151
1378,-358.382,234.539,-110.917,-316.0949,202.9468,-102.60951
1379,-358.334,234.45,-110.917,-319.42984,205.20264,-102.933136
1380,-358.154,234.118,-110.917,-318.01294,204.0901,-102.68139
1381,-358.029,233.888,-110.916,-318.3263,201.38788,-103.06441
1382,-357.904,233.657,-110.916,-318.21973,200.77573,-103.51645
1383,-357.766,233.402,-110.916,-319.06628,203.29709,-102.99005
1384,-357.655,233.197,-110.916,-320.9282,204.62097,-104.14357
1385,-357.635,233.159,-110.916,-315.30627,199.31456,-102.51178
1386,-356.508,231.057,-110.915,-315.32214,197.32721,-101.15398
1387,-356.256,230.582,-110.914,-315.10883,190.7185,-99.86911
1388,-356.181,230.44,-110.914,-319.65668,191.70612,-100.29043
1389,-355.977,230.055,-110.914,-320.83185,192.33983,-100.49158
1390,-355.82,229.759,-110.914,-314.03745,189.22148,-99.04741
1391,-355.67,229.477,-110.914,-314.6695,189.09465,-99.18455
1392,-355.528,229.207,-110.914,-317.76813,195.88264,-100.28874
1393,-355.46,229.078,-110.914,-320.9212,201.62932,-101.494965
1394,-355.25,228.679,-110.913,-313.70056,191.18068,-99.30635
1395,-355.094,228.384,-110.913,-313.67242,191.74911,-99.20998
1396,-354.932,228.075,-110.91,-314.4455,198.27542,-100.27629
1397,-354.783,227.792,-110.901,-318.9372,202.92075,-101.542114
1398,-354.769,227.766,-110.9,-316.55743,199.9444,-101.29738
1399,-354.532,227.316,-110.896,-316.45337,196.4832,-100.88371
1400,-354.457,227.174,-110.895,-322.89807,202.74197,-102.457504
1401,-354.254,226.789,-110.894,-323.91428,204.14258,-103.383514
1402,-354.112,226.518,-110.893,-318.8844,199.19937,-102.414925
1403,-354.044,226.39,-110.893,-321.59213,205.75671,-103.7117
1404,-353.854,226.029,-110.891,-316.0928,201.30844,-102.62871
1405,-353.733,225.798,-110.891,-314.7961,203.64442,-101.87758
1406,-353.611,225.566,-110.89,-315.60095,203.2265,-100.95197
1407,-353.583,225.514,-110.89,-314.4615,201.08493,-100.707565
1408,-353.346,225.063,-110.889,-317.10382,204.92664,-100.990005
1409,-353.231,224.845,-110.889,-322.27094,209.3521,-102.334526
1410,-353.177,224.742,-110.888,-317.46786,207.49815,-100.39047
1411,-352.96,224.33,-110.888,-319.827,207.5253,-100.86328
1412,-352.818,224.06,-110.887,-318.26782,204.48006,-100.21039
1413,-352.682,223.803,-110.887,-319.7227,202.68231,-100.669136
1414,-352.642,223.726,-110.887,-325.1413,205.93767,-101.446396
1415,-352.425,223.314,-110.886,-325.99142,203.24426,-101.06758
1416,-352.296,223.07,-110.885,-328.0058,205.97758,-102.04163
1417,-352.262,223.005,-110.885,-326.55414,203.996,-101.24704
1418,-352.032,222.568,-110.885,-331.68735,209.33199,-102.51818
1419,-351.89,222.298,-110.884,-328.00864,204.79941,-101.784676
1420,-351.781,222.092,-110.884,-328.37067,203.63623,-101.791954
1421,-351.7,221.938,-110.884,-334.37173,208.62213,-103.07577
1422,-351.517,221.59,-110.884,-325.90656,195.47964,-100.269745
1423,-351.381,221.333,-110.883,-328.45786,198.51807,-100.61255
1424,-351.204,220.999,-110.883,-337.06934,207.49657,-103.1606
1425,-351.074,220.754,-110.883,-323.92743,196.34499,-100.45563
1426,-350.993,220.6,-110.882,-324.6323,197.9278,-101.45573
1427,-350.754,220.15,-110.882,-325.74176,202.35573,-102.31703
1428,-350.578,219.816,-110.881,-325.24396,204.06816,-102.86746
1429,-350.407,219.495,-110.881,-328.70645,202.05116,-102.56665
1430,-350.251,219.2,-110.881,-329.33453,203.23119,-103.19586
1431,-350.176,219.058,-110.881,-320.54645,196.89235,-101.32486
1432,-350.094,218.904,-110.881,-320.4605,198.32132,-101.68973
1433,-349.965,218.66,-110.881,-310.47217,190.87491,-100.67181
1434,-349.802,218.352,-110.88,-303.39957,184.72707,-98.90885
1435,-349.659,218.082,-110.88,-306.75046,190.93533,-100.8596
1436,-349.495,217.774,-110.88,-312.9438,193.63736,-101.830826
1437,-349.372,217.542,-110.88,-309.39078,191.33893,-100.78766
1438,-349.228,217.273,-110.88,-312.26752,193.0339,-101.8804
1439,-349.05,216.938,-110.88,-303.669,181.89125,-99.24046
1440,-348.866,216.592,-110.879,-299.79077,179.88377,-99.16502
1441,-348.688,216.258,-110.879,-301.99927,185.0462,-99.34741
1442,-348.51,215.924,-110.879,-296.72153,180.33803,-97.54588
1443,-348.422,215.757,-110.879,-293.32654,179.16327,-97.80371
1444,-348.196,215.333,-110.879,-292.0912,181.34491,-97.10471
1445,-348.011,214.987,-110.878,-292.95065,180.43597,-97.411224
1446,-347.82,214.628,-110.878,-295.21094,183.9644,-97.60036
1447,-347.656,214.32,-110.878,-287.1855,176.94943,-95.69887
1448,-347.574,214.166,-110.878,-288.5404,176.91743,-95.89089
1449,-347.341,213.729,-110.878,-285.60388,177.17511,-95.26514
1450,-347.164,213.395,-110.878,-286.31696,175.05725,-95.11073
1451,-346.979,213.048,-110.877,-285.84894,175.09496,-94.820595
1452,-346.842,212.791,-110.877,-290.0856,177.63974,-95.3195
1453,-346.822,212.753,-110.877,-285.47406,175.13931,-94.26633
1454,-346.644,212.419,-110.877,-282.80762,173.44527,-93.51846
1455,-346.461,212.072,-110.877,-282.1593,174.34335,-92.808044
1456,-346.399,211.956,-110.877,-276.37506,173.34064,-92.29673
1457,-346.141,211.468,-110.876,-275.05518,174.69713,-92.84375
1458,-345.95,211.108,-110.876,-269.6978,169.99576,-91.84484
1459,-345.78,210.787,-110.876,-271.8432,173.40656,-93.56744
1460,-345.651,210.543,-110.876,-267.2393,168.68573,-92.72298
1461,-345.501,210.26,-110.876,-268.9506,173.20181,-94.187225
1462,-345.311,209.9,-110.875,-262.9289,173.69392,-93.612
1463,-345.134,209.566,-110.875,-264.78662,178.85089,-93.53681
1464,-344.95,209.219,-110.875,-257.34396,179.47928,-93.663086
1465,-344.773,208.885,-110.875,-253.92818,179.62466,-94.00989
1466,-344.63,208.616,-110.875,-253.72769,180.15182,-93.35758
1467,-344.446,208.269,-110.875,-244.68832,181.06665,-93.38807
1468,-344.269,207.935,-110.874,-249.44572,185.02612,-93.95783
1469,-344.086,207.588,-110.874,-245.88753,182.42293,-93.60476
1470,-343.909,207.254,-110.874,-250.68298,185.01346,-93.583855
1471,-343.827,207.099,-110.874,-251.40286,184.9955,-93.37634
1472,-343.609,206.688,-110.873,-247.37285,181.6431,-92.61325
1473,-343.419,206.329,-110.862,-252.41934,181.76555,-92.631424
1474,-343.235,205.982,-110.857,-251.88963,179.514,-93.38761
1475,-343.078,205.687,-110.856,-249.64626,180.77441,-93.69306
1476,-343.044,205.622,-110.856,-243.49307,176.60068,-92.451096
1477,-342.881,205.314,-110.854,-245.23642,178.11546,-92.01488
1478,-342.765,205.096,-110.854,-243.26823,177.1081,-92.03079
1479,-342.588,204.761,-110.853,-235.2752,172.05252,-90.41826
1480,-342.432,204.466,-110.852,-245.55736,176.13501,-92.87152
1481,-342.33,204.273,-110.851,-237.88675,175.86041,-91.24471
1482,-342.166,203.965,-110.851,-242.32,174.91414,-92.07632
1483,-341.99,203.631,-110.85,-236.62592,173.84941,-90.92119
1484,-341.792,203.258,-110.849,-238.73694,173.45169,-89.94112
1485,-341.608,202.911,-110.848,-237.38072,170.98248,-89.04383
1486,-341.493,202.693,-110.848,-236.42357,172.20535,-88.78592
1487,-341.35,202.423,-110.847,-240.36356,171.18538,-89.17717
1488,-341.152,202.051,-110.847,-235.84888,167.69255,-88.130844
1489,-340.962,201.691,-110.846,-238.40164,171.64275,-87.10086
1490,-340.778,201.344,-110.846,-246.61812,173.13419,-88.02531
1491,-340.607,201.023,-110.845,-243.28896,169.8518,-86.71504
1492,-340.491,200.804,-110.845,-244.0109,168.25778,-87.16678
1493,-340.32,200.483,-110.845,-241.807,168.96075,-87.0603
1494,-340.122,200.111,-110.844,-238.97528,167.15897,-86.3571
1495,-339.924,199.738,-110.844,-246.67188,172.04758,-87.81221
1496,-339.719,199.352,-110.843,-242.32092,168.90567,-86.851845
1497,-339.65,199.224,-110.843,-234.64989,164.74423,-83.89695
1498,-339.5,198.941,-110.843,-236.67133,167.37294,-84.74249
1499,-339.363,198.684,-110.842,-239.31245,169.64465,-85.22704
1500,-339.247,198.466,-110.842,-239.20236,172.8064,-85.467896
1501,-339.165,198.312,-110.842,-242.66544,172.51852,-86.17167
1502,-338.946,197.901,-110.842,-241.85626,172.16046,-86.26679
